,10000m,250m,100m,50m,25m
80.42765483057629,0.012033089995384216,0.0029837535694241524,0.0062549784779548645,0.003025124315172434,0.004242944996803999
73.2596542821523,0.009790956042706966,-0.0028498568572103977,0.0032035030890256166,0.0007614280330017209,0.0029474343173205853
66.7304916057319,1.7035083770751953,-0.0013614488998427987,0.0043703718110919,0.00015207046817522496,0.0015003099106252193
60.7832312829723,-0.016810858622193336,-0.003419861663132906,0.0034903567284345627,-0.0011404197430238128,0.002792906714603305
55.366012092767946,-0.027681171894073486,-0.004397552460432053,0.0015977007569745183,0.0013036149321123958,0.0018349504098296165
50.431594871713585,-0.014426286332309246,-0.004477634094655514,0.0006715292111039162,-0.0005705842049792409,0.0015521168243139982
45.93695057977395,-22.890512466430664,-0.002869561780244112,-0.0012158615281805396,0.0002044254943029955,0.0011532106436789036
41.8428850790158,-0.022038670256733894,-0.006408358924090862,-0.0022751479409635067,-0.001922972616739571,-0.0014899307861924171
38.11369735340275,-3.922752857208252,-1.8604882955551147,-0.0035604273434728384,-0.0033494571689516306,-0.004554642364382744
34.7168681892656,-12.55908203125,-0.010138086974620819,-0.00549800880253315,-0.005887859035283327,-0.0046264552511274815
31.622776601683793,7.36016845703125,6.603150367736816,-0.0056260693818330765,-0.006330681964755058,-0.003684000112116337
28.804441533962965,9.147722244262695,-0.005890658590942621,-0.007518299855291843,-0.007052182219922543,-0.005528905428946018
26.237286577779905,4.734157085418701,0.0484527051448822,-0.00938846729695797,-0.008123258128762245,-0.007636288646608591
23.89892566231049,-11.380960464477539,-0.025990936905145645,-0.011914746835827827,-0.013044201768934727,-0.011002500541508198
21.76896784350983,-7.697851181030273,-4.012301445007324,-0.01503231842070818,-0.014200743287801743,-0.012039114721119404
19.828839491270703,-9.803003311157227,-0.02641688473522663,-0.018084894865751266,-0.01757725328207016,-0.014691781252622604
18.061622323898998,16.714492797851562,-25.08319854736328,-0.02161266840994358,-0.02170783095061779,-0.01999208703637123
16.451905877536625,-113.2163314819336,-0.04758881777524948,-0.02498079650104046,-0.031233759596943855,-0.025850564241409302
14.985653124037585,-1.2652863264083862,-5.271368026733398,-0.02631366439163685,-0.028996150940656662,-0.02562944032251835
13.650078065460137,-145.3903350830078,-12.81946086883545,-0.027310403063893318,-0.03441990166902542,-0.03374341130256653
12.433534237775987,-177.48402404785156,7.668466091156006,-0.037522654980421066,-0.04308087006211281,-0.04125111550092697
11.325413151528116,-191.64259338378906,7.114259243011475,-0.040679000318050385,-0.053975366055965424,-0.04645103961229324
10.316051783820802,-231.4268035888672,5.754544734954834,-0.04475783184170723,-0.0591316819190979,-0.048350051045417786
9.39664831495469,-228.18548583984375,-11.974721908569336,-0.05658158287405968,-0.06150108575820923,-0.0516035296022892
